sourceLongitude,sourceLatitude,distance,destinationDeviceId,sourceDeviceId,time,destinationLatitude,destinationLongitude
116.4719245,23.50772117,21.061841660933077,‘¡BBZ769,861260030902843,2017-05-24 17:09:02,23.507534,116.471888
116.49240262,23.53196962,6.024894873271659,‘¡BBZ769,861260030902843,2017-05-24 17:06:02,23.531918,116.492384
116.51232852,23.544872,44.20391411550212,‘¡BBZ769,861260030902843,2017-05-24 17:04:00,23.544568,116.512048
116.52178012,23.55161866,42.333581541105126,‘¡BBZ769,861260030902843,2017-05-24 17:03:00,23.551466,116.5214
116.54148247,23.55725862,24.779687575514835,‘¡BBZ769,861260030902843,2017-05-24 17:00:05,23.557382,116.54128
116.55563953,23.5272558,17.76345256224893,‘¡BBZ769,861260030902843,2017-05-24 16:57:05,23.527416,116.555648
116.57555335,23.499465,43.24076036398969,‘¡BBZ769,861260030902843,2017-05-24 16:54:04,23.49975,116.575264
116.60143499,23.47740393,38.556903656076415,‘¡BBZ769,861260030902843,2017-05-24 16:51:04,23.47765,116.601168
116.62495191,23.45310534,24.206602539109333,‘¡BBZ769,861260030902843,2017-05-24 16:48:07,23.45315,116.62472
116.65715819,23.43868152,35.13786314272443,‘¡BBZ769,861260030902843,2017-05-24 16:45:06,23.438868,116.65688
116.68853406,23.43171342,16.40132074911456,‘¡BBZ769,861260030902843,2017-05-24 16:42:00,23.431632,116.6884
116.71848244,23.4450284,44.84945788873426,‘¡BBZ769,861260030902843,2017-05-24 16:39:06,23.4448,116.71812
116.73227922,23.46687469,21.409279264100334,‘¡BBZ769,861260030902843,2017-05-24 16:36:05,23.466682,116.732296
116.7286276,23.48918204,17.457878014106182,‘¡BBZ769,861260030902843,2017-05-24 16:33:59,23.489032,116.72868
116.72301193,23.49804044,30.184329129662917,‘¡BBZ769,861260030902843,2017-05-24 16:33:01,23.497784,116.723112
116.72343771,23.53182353,47.064387052362,‘¡BBZ769,861260030902843,2017-05-24 16:30:04,23.5314,116.7234
116.72979613,23.56402968,25.5991102744952,‘¡BBZ769,861260030902843,2017-05-24 16:27:07,23.5638,116.729768
116.72800861,23.59692783,47.09600191169355,‘¡BBZ769,861260030902843,2017-05-24 16:24:06,23.596532,116.72784
116.74462236,23.62556404,42.96666597200238,‘¡BBZ769,861260030902843,2017-05-24 16:21:12,23.625218,116.744432
116.77167341,23.64807545,43.087512835913685,‘¡BBZ769,861260030902843,2017-05-24 16:18:05,23.647832,116.771344
116.80094748,23.66375901,8.78225015045677,‘¡BBZ769,861260030902843,2017-05-24 16:15:06,23.663682,116.800968
116.82370584,23.68475431,8.321449447783678,‘¡BBZ769,861260030902843,2017-05-24 16:12:09,23.684682,116.823728
116.85371087,23.69668052,31.778589862986752,‘¡BBZ769,861260030902843,2017-05-24 16:09:07,23.6967,116.8534
116.88867856,23.69020568,16.566348116723713,‘¡BBZ769,861260030902843,2017-05-24 16:06:03,23.690134,116.888536
116.91200073,23.69227518,15.61042374763937,‘¡BBZ769,861260030902843,2017-05-24 16:03:55,23.692266,116.911848
116.92226564,23.69208371,16.639822988387337,‘¡BBZ769,861260030902843,2017-05-24 16:03:05,23.692016,116.92212
116.95695644,23.69841337,49.529108592298115,‘¡BBZ769,861260030902843,2017-05-24 16:00:06,23.6985,116.95648
116.97684938,23.70407165,23.806896876574125,‘¡BBZ769,861260030902843,2017-05-24 15:57:51,23.70415,116.976632
117.01016834,23.70285411,24.174471227732322,‘¡BBZ769,861260030902843,2017-05-24 15:54:05,23.70275,117.00996
117.04583998,23.70631045,47.97628045691504,‘¡BBZ769,861260030902843,2017-05-24 15:51:07,23.706382,117.045376
117.08332867,23.70436106,60.393449276225816,‘¡BBZ769,861260030902843,2017-05-24 15:48:01,23.704634,117.082816
117.10426828,23.70057553,19.71807902220994,‘¡BBZ769,861260030902843,2017-05-24 15:45:57,23.700616,117.10408
117.12537284,23.69827341,19.43307850609192,‘¡BBZ769,861260030902843,2017-05-24 15:42:02,23.69825,117.125184
117.16082233,23.69256164,40.03660229715617,‘¡BBZ769,861260030902843,2017-05-24 15:39:09,23.6926,117.160432
117.19915555,23.69116939,24.30778192972737,‘¡BBZ769,861260030902843,2017-05-24 15:36:05,23.691084,117.198936
117.22588405,23.69555489,43.51475779000569,‘¡BBZ769,861260030902843,2017-05-24 15:33:56,23.69535,117.22552
117.23365813,23.70223001,49.429717933607584,‘¡BBZ769,861260030902843,2017-05-24 15:33:06,23.701884,117.233352
117.25595542,23.72565855,19.03390450601936,‘¡BBZ769,861260030902843,2017-05-24 15:30:08,23.725518,117.255848
117.28248132,23.75001024,43.1053707430102,‘¡BBZ769,861260030902843,2017-05-24 15:27:04,23.74985,117.282096
117.31413386,23.7669524,39.565716568706065,‘¡BBZ769,861260030902843,2017-05-24 15:24:04,23.767268,117.313952
117.34770595,23.77947578,18.466357014785416,‘¡BBZ769,861260030902843,2017-05-24 15:21:05,23.779418,117.347536
117.36909238,23.80458367,21.87293919538076,‘¡BBZ769,861260030902843,2017-05-24 15:18:09,23.804466,117.36892
117.38722278,23.83582669,20.349721384131097,‘¡BBZ769,861260030902843,2017-05-24 15:15:01,23.83565,117.387168
117.38490888,23.86774542,29.10295752469455,‘¡BBZ769,861260030902843,2017-05-24 15:12:08,23.867484,117.38488
117.38195262,23.89948611,21.40411568862797,‘¡BBZ769,861260030902843,2017-05-24 15:09:20,23.8993,117.381896
117.39984391,23.93302263,46.3715199941779,‘¡BBZ769,861260030902843,2017-05-24 15:06:04,23.932632,117.39968
117.41756848,23.95236589,46.2832606278035,‘¡BBZ769,861260030902843,2017-05-24 15:03:52,23.952168,117.417168
117.42693643,23.95546989,48.26989771330103,‘¡BBZ769,861260030902843,2017-05-24 15:03:07,23.955432,117.426464
117.45815427,23.94082772,17.131486188531525,‘¡BBZ769,861260030902843,2017-05-24 15:00:07,23.940934,117.458032
117.49185884,23.92829678,10.883019480722716,‘¡BBZ769,861260030902843,2017-05-24 14:57:03,23.9283,117.491752
117.52946474,23.92821141,47.32249336180526,‘¡BBZ769,861260030902843,2017-05-24 14:54:05,23.9281,117.529016
117.56597695,23.93253816,24.90009443629411,‘¡BBZ769,861260030902843,2017-05-24 14:51:08,23.9324,117.565784
117.59443142,23.95404825,40.365579888452174,‘¡BBZ769,861260030902843,2017-05-24 14:48:08,23.953866,117.594088
117.62989243,23.96596715,25.956160369756542,‘¡BBZ769,861260030902843,2017-05-24 14:45:00,23.966034,117.629648
117.65973043,23.98015967,46.121548370118816,‘¡BBZ769,861260030902843,2017-05-24 14:42:07,23.979834,117.659448
117.67812378,24.01231045,26.9298524525825,‘¡BBZ769,861260030902843,2017-05-24 14:39:07,24.012132,117.677944
117.70565108,24.0380992,47.20305196215307,‘¡BBZ769,861260030902843,2017-05-24 14:36:05,24.037716,117.705448
117.71756963,24.06313473,49.868352905285136,‘¡BBZ769,861260030902843,2017-05-24 14:33:54,24.062718,117.717384
117.72198531,24.07224335,23.715977923359624,‘¡BBZ769,861260030902843,2017-05-24 14:33:04,24.072082,117.721832
117.73389448,24.10605345,40.33526873491518,‘¡BBZ769,861260030902843,2017-05-24 14:30:06,24.105734,117.733704
117.74038102,24.11778331,3.855085892514222,‘¡BBZ769,861260030902843,2017-05-24 14:24:48,24.117816,117.740368
117.74040665,24.11781467,3.931878044949623,‘¡BBZ769,861260030902843,2017-05-24 14:21:26,24.117816,117.740368
117.74040776,24.11782293,4.114193593023912,‘¡BBZ769,861260030902843,2017-05-24 14:18:27,24.117816,117.740368
117.74681057,24.12629178,17.437355640849734,‘¡BBZ769,861260030902843,2017-05-24 14:15:01,24.12615,117.746736
117.76710526,24.14047124,19.69392014286775,‘¡BBZ769,861260030902843,2017-05-24 14:12:58,24.140484,117.766912
117.80266101,24.16074926,3.937121439381036,‘¡BBZ769,861260030902843,2017-05-24 14:09:09,24.160734,117.802696
117.82966986,24.18346777,26.08918331670517,‘¡BBZ769,861260030902843,2017-05-24 14:06:04,24.183282,117.829512
117.84713042,24.20232411,62.44227298104559,‘¡BBZ769,861260030902843,2017-05-24 14:03:54,24.2018,117.846904
117.8529369,24.21074734,23.971921878671974,‘¡BBZ769,861260030902843,2017-05-24 14:03:00,24.21055,117.85284
117.83638415,24.27302673,46.37027289463207,‘¡BBZ769,861260030902843,2017-05-24 13:57:06,24.272632,117.836232
117.8514517,24.30363939,36.48524034552926,‘¡BBZ769,861260030902843,2017-05-24 13:54:02,24.303368,117.851248
117.87248772,24.34401267,21.00625869850746,‘¡BBZ769,861260030902843,2017-05-24 13:48:08,24.3442,117.87252
117.90113284,24.34399456,4.781661391879367,‘¡BBZ769,861260030902843,2017-05-24 13:45:45,24.344034,117.901152
117.95280171,24.48559558,28.62482098194624,‘¡BBZ769,861260030902843,2017-05-24 13:24:13,24.485532,117.952528
117.95943666,24.48262683,16.1176524970839,‘¡BBZ769,861260030902843,2017-05-24 13:21:10,24.48275,117.959352
117.96981451,24.47566088,15.57665121205352,‘¡BBZ769,861260030902843,2017-05-24 13:18:05,24.47555,117.96972
117.9664223,24.4642281,10.006213938659691,‘¡BBZ769,861260030902843,2017-05-24 13:15:32,24.464318,117.966432
117.96637927,24.4640689,13.281755897865303,‘¡BBZ769,861260030902843,2017-05-24 13:03:04,24.464184,117.966416
117.96637927,24.4640689,13.281755897865303,‘¡BBZ769,861260030902843,2017-05-24 13:03:04,24.464184,117.966416
117.96647511,24.46421357,6.829428569432666,‘¡BBZ769,861260030902843,2017-05-24 13:00:06,24.464184,117.966416
117.96742482,24.46612859,8.311511782447637,‘¡BBZ769,861260030902843,2017-05-24 12:57:03,24.466116,117.967344
117.96730776,24.46603362,9.836728769135917,‘¡BBZ769,861260030902843,2017-05-24 12:54:30,24.466116,117.967344
117.9689694,24.46560148,10.383683414952133,‘¡BBZ769,861260030902843,2017-05-24 12:51:30,24.465518,117.969016
117.96896191,24.46558123,8.895120420001481,‘¡BBZ769,861260030902843,2017-05-24 12:48:30,24.465518,117.969016
117.96890153,24.46552036,11.60818797781892,‘¡BBZ769,861260030902843,2017-05-24 12:45:32,24.465518,117.969016
117.96894081,24.46556238,9.07049317342283,‘¡BBZ769,861260030902843,2017-05-24 12:42:31,24.465518,117.969016
117.9687589,24.46535273,11.432928694432363,‘¡BBZ769,861260030902843,2017-05-24 12:36:31,24.465416,117.968848
117.96875986,24.46535284,11.348671955732202,‘¡BBZ769,861260030902843,2017-05-24 12:33:31,24.465416,117.968848
117.96875986,24.46535284,11.348671955732202,‘¡BBZ769,861260030902843,2017-05-24 12:33:31,24.465416,117.968848
117.96876266,24.46535072,11.275655484166512,‘¡BBZ769,861260030902843,2017-05-24 12:30:31,24.465416,117.968848
117.96876159,24.46535013,11.400817720034551,‘¡BBZ769,861260030902843,2017-05-24 12:27:30,24.465416,117.968848
117.96876507,24.46535311,10.918512306585106,‘¡BBZ769,861260030902843,2017-05-24 12:15:33,24.465416,117.968848
117.96876196,24.46535724,10.883525022079311,‘¡BBZ769,861260030902843,2017-05-24 12:09:30,24.465416,117.968848
117.96876369,24.46535231,11.082800875964045,‘¡BBZ769,861260030902843,2017-05-24 12:06:33,24.465416,117.968848
117.96876036,24.46535427,11.211505313731642,‘¡BBZ769,861260030902843,2017-05-24 12:03:31,24.465416,117.968848
117.96876044,24.46535389,11.230812672609998,‘¡BBZ769,861260030902843,2017-05-24 12:00:31,24.465416,117.968848
117.96875702,24.46535203,11.631181595325307,‘¡BBZ769,861260030902843,2017-05-24 11:57:33,24.465416,117.968848
117.96875276,24.46535489,11.791916214958828,‘¡BBZ769,861260030902843,2017-05-24 11:54:31,24.465416,117.968848
117.9687494,24.46535422,12.114199069648658,‘¡BBZ769,861260030902843,2017-05-24 11:51:30,24.465416,117.968848
117.96871113,24.46536875,14.830395962741346,‘¡BBZ769,861260030902843,2017-05-24 11:48:31,24.465416,117.968848
117.96956681,24.46517933,77.44644592328484,‘¡BBZ769,861260030902843,2017-05-24 11:45:30,24.465416,117.968848
117.96882775,24.4653902,3.518728513517633,‘¡BBZ769,861260030902843,2017-05-24 11:18:26,24.465416,117.968848
117.96873461,24.46506228,2.226760159235843,‘¡BBZ769,861260030902843,2017-05-24 11:09:03,24.46505,117.968752
117.96886344,24.46528156,28.31305113316183,‘¡BBZ769,861260030902843,2017-05-24 11:06:00,24.46515,117.968624
117.96909373,24.46580306,14.165651243750798,‘¡BBZ769,861260030902843,2017-05-24 11:03:00,24.465766,117.96896
117.96909181,24.46580282,13.971680377177478,‘¡BBZ769,861260030902843,2017-05-24 11:00:02,24.465766,117.96896
117.96910596,24.46580772,15.502514902926144,‘¡BBZ769,861260030902843,2017-05-24 10:57:00,24.465766,117.96896
117.96714534,24.46590746,23.146698762783085,‘¡BBZ769,861260030902843,2017-05-24 10:54:01,24.466116,117.96716
117.96669062,24.46416283,13.510295216917601,‘¡BBZ769,861260030902843,2017-05-24 10:51:01,24.46405,117.96664
117.96804068,24.47055171,31.745438244559374,‘¡BBZ769,861260030902843,2017-05-24 10:48:03,24.470266,117.968016
117.97163644,24.47956159,9.088953423843657,‘¡BBZ769,861260030902843,2017-05-24 10:45:42,24.479534,117.971552
117.97280067,24.47917438,4.473214060745708,‘¡BBZ769,861260030902843,2017-05-24 10:42:43,24.479134,117.9728
117.9857018,24.48455452,39.27965632811638,‘¡BBZ769,861260030902843,2017-05-24 10:39:05,24.484234,117.985536
117.9832186,24.5021054,23.728940398136746,‘¡BBZ769,861260030902843,2017-05-24 10:36:06,24.501916,117.983328
117.98081573,24.51273103,14.158012447928519,‘¡BBZ769,861260030902843,2017-05-24 10:33:52,24.512666,117.980936
117.97493315,24.51511228,24.026626354420774,‘¡BBZ769,861260030902843,2017-05-24 10:33:11,24.515,117.975136
117.94625023,24.52289985,37.660135599866805,‘¡BBZ769,861260030902843,2017-05-24 10:30:01,24.522666,117.94652
117.93095641,24.53313712,42.27490265998269,‘¡BBZ769,861260030902843,2017-05-24 10:27:08,24.5328,117.931152
117.90758126,24.55420347,14.509298578506284,‘¡BBZ769,861260030902843,2017-05-24 10:24:07,24.55415,117.907712
117.93342904,24.57154352,51.386522818092445,‘¡BBZ769,861260030902843,2017-05-24 10:21:04,24.57135,117.932968
117.97009487,24.58027532,26.97397225674266,‘¡BBZ769,861260030902843,2017-05-24 10:18:05,24.580184,117.969848
118.0040264,24.59685298,30.75702758951554,‘¡BBZ769,861260030902843,2017-05-24 10:15:05,24.596734,118.003752
118.04029396,24.61055101,53.33252778491943,‘¡BBZ769,861260030902843,2017-05-24 10:12:05,24.610384,118.0398
118.07169997,24.63192922,54.40017545844023,‘¡BBZ769,861260030902843,2017-05-24 10:09:02,24.631532,118.071384
118.100935,24.65605592,51.77042539512907,‘¡BBZ769,861260030902843,2017-05-24 10:06:01,24.655716,118.100584
118.12175995,24.67200983,29.55428111416305,‘¡BBZ769,861260030902843,2017-05-24 10:03:53,24.671934,118.12148
118.13153894,24.67469117,42.17023183765943,‘¡BBZ769,861260030902843,2017-05-24 10:03:03,24.67455,118.131152
118.16588548,24.68647748,33.25695296407737,‘¡BBZ769,861260030902843,2017-05-24 10:00:09,24.6864,118.165568
118.19170678,24.69042692,6.000100167766419,‘¡BBZ769,861260030902843,2017-05-24 09:57:14,24.690434,118.191648
118.19171006,24.69042329,6.391628879637564,‘¡BBZ769,861260030902843,2017-05-24 09:54:44,24.690434,118.191648
118.19172614,24.69041191,8.277796160060321,‘¡BBZ769,861260030902843,2017-05-24 09:51:46,24.690434,118.191648
118.191707,24.69043721,5.981469305462056,‘¡BBZ769,861260030902843,2017-05-24 09:48:46,24.690434,118.191648
118.20958387,24.68911805,44.686977352483225,‘¡BBZ769,861260030902843,2017-05-24 09:45:04,24.689034,118.209152
118.24737096,24.6892515,38.043505823609344,‘¡BBZ769,861260030902843,2017-05-24 09:42:09,24.6894,118.247032
118.28305232,24.68123902,46.212504034898565,‘¡BBZ769,861260030902843,2017-05-24 09:39:05,24.681182,118.2826
118.32068723,24.68357478,21.50181243671741,‘¡BBZ769,861260030902843,2017-05-24 09:36:02,24.683532,118.32048
118.34351651,24.69448044,24.028353820220115,‘¡BBZ769,861260030902843,2017-05-24 09:33:58,24.6944,118.343296
118.3552197,24.69590973,43.29290619024174,‘¡BBZ769,861260030902843,2017-05-24 09:33:04,24.695834,118.3548
118.38931512,24.70729251,42.944189978135995,‘¡BBZ769,861260030902843,2017-05-24 09:30:00,24.70705,118.388984
118.41638779,24.73079624,48.76867766317436,‘¡BBZ769,861260030902843,2017-05-24 09:27:02,24.730516,118.416016
118.44434962,24.75587102,20.44017456322338,‘¡BBZ769,861260030902843,2017-05-24 09:24:03,24.755716,118.44424
118.46989273,24.7827622,19.33961033615359,‘¡BBZ769,861260030902843,2017-05-24 09:21:00,24.782734,118.469704
118.50151174,24.80504424,22.71867741671965,‘¡BBZ769,861260030902843,2017-05-24 09:18:02,24.8049,118.501352
118.53348586,24.82561928,19.922020570217516,‘¡BBZ769,861260030902843,2017-05-24 09:15:07,24.82555,118.533304
118.56553899,24.84636993,28.808375783692064,‘¡BBZ769,861260030902843,2017-05-24 09:12:01,24.846234,118.565296
118.59664569,24.87068806,14.042500875142505,‘¡BBZ769,861260030902843,2017-05-24 09:09:00,24.870634,118.59652
118.61721328,24.89851242,1232.1331210152368,‘¡BBZ769,861260030902843,2017-05-24 09:06:15,24.905332,118.626848
118.6403128,24.91663928,40.05318982882164,‘¡BBZ769,861260030902843,2017-05-24 09:03:52,24.916384,118.640032
118.64598256,24.92475727,29.44833663455163,‘¡BBZ769,861260030902843,2017-05-24 09:03:04,24.92455,118.6458
118.65902982,24.95929721,53.33633295710602,‘¡BBZ769,861260030902843,2017-05-24 09:00:02,24.958816,118.659048
118.67270874,24.99391179,18.946497984923592,‘¡BBZ769,861260030902843,2017-05-24 08:57:03,24.993784,118.672584
118.68814241,25.02879455,27.36558319113654,‘¡BBZ769,861260030902843,2017-05-24 08:54:03,25.02855,118.688104
118.71243827,25.05962493,46.58289503735878,‘¡BBZ769,861260030902843,2017-05-24 08:51:00,25.059284,118.712168
118.74161236,25.08291154,41.94675412063937,‘¡BBZ769,861260030902843,2017-05-24 08:48:07,25.082684,118.74128
118.80819935,25.1177086,44.627518669617075,‘¡BBZ769,861260030902843,2017-05-24 08:42:06,25.117484,118.807832
118.82194648,25.1394643,1.6790279500467844,‘¡BBZ769,861260030902843,2017-05-24 08:33:43,25.13945,118.821952
118.82194648,25.1394643,1.6790279500467844,‘¡BBZ769,861260030902843,2017-05-24 08:33:43,25.13945,118.821952
118.82196555,25.1394865,4.267904598347528,‘¡BBZ769,861260030902843,2017-05-24 08:06:15,25.13945,118.821952
118.82195393,25.13946147,1.2854066932727848,‘¡BBZ769,861260030902843,2017-05-24 07:54:19,25.13945,118.821952
118.82231071,25.15450086,48.401360267489,‘¡BBZ769,861260030902843,2017-05-24 07:51:05,25.154066,118.822264
118.84427507,25.18045733,41.05604503202939,‘¡BBZ769,861260030902843,2017-05-24 07:48:07,25.180184,118.844
118.86585844,25.21027883,22.849121769178584,‘¡BBZ769,861260030902843,2017-05-24 07:45:06,25.210084,118.865784
118.86961796,25.24563525,48.478333289125686,‘¡BBZ769,861260030902843,2017-05-24 07:42:03,25.245216,118.86948
118.92822042,25.2863292,26.263482421145365,‘¡BBZ769,861260030902843,2017-05-24 07:36:06,25.286182,118.928016
118.95481471,25.29774889,17.73883863273725,‘¡BBZ769,861260030902843,2017-05-24 07:33:53,25.297666,118.954664
118.96458595,25.30023854,20.780355423261188,‘¡BBZ769,861260030902843,2017-05-24 07:33:05,25.3002,118.964384
119.00047727,25.3049139,30.251966329232797,‘¡BBZ769,861260030902843,2017-05-24 07:30:00,25.30465,119.0004
119.01690628,25.33621071,16.028971133018352,‘¡BBZ769,861260030902843,2017-05-24 07:27:02,25.336068,119.01688
119.04677639,25.35590736,25.702377116945293,‘¡BBZ769,861260030902843,2017-05-24 07:24:05,25.355716,119.046632
119.07114066,25.38428409,21.660917140708246,‘¡BBZ769,861260030902843,2017-05-24 07:21:01,25.38415,119.070984
119.09455854,25.41429126,9.322488540377227,‘¡BBZ769,861260030902843,2017-05-24 07:18:00,25.414216,119.0946
119.12012851,25.43862441,29.395584459351607,‘¡BBZ769,861260030902843,2017-05-24 07:15:03,25.43855,119.119848
119.15477648,25.45292149,34.386650515997886,‘¡BBZ769,861260030902843,2017-05-24 07:12:07,25.452734,119.154504
119.18945392,25.47083558,42.52854593395929,‘¡BBZ769,861260030902843,2017-05-24 07:09:02,25.4706,119.18912
119.2236453,25.48792018,32.15159533568014,‘¡BBZ769,861260030902843,2017-05-24 07:06:01,25.487734,119.2234
119.24074606,25.50622447,27.660284418358813,‘¡BBZ769,861260030902843,2017-05-24 07:03:53,25.505984,119.240672
119.24488693,25.51488258,42.5071814856067,‘¡BBZ769,861260030902843,2017-05-24 07:03:06,25.514566,119.244648
119.26063407,25.54536857,24.5099245216276,‘¡BBZ769,861260030902843,2017-05-24 07:00:09,25.545166,119.260536
119.27451327,25.57804781,4.18124866845022,‘¡BBZ769,861260030902843,2017-05-24 06:57:08,25.578034,119.274552
119.27898813,25.64614242,27.099867860679527,‘¡BBZ769,861260030902843,2017-05-24 06:51:00,25.6459,119.278952
119.29786264,25.67457834,24.225942433584333,‘¡BBZ769,861260030902843,2017-05-24 06:48:07,25.674384,119.297752
119.30339185,25.70871038,27.671432650398273,‘¡BBZ769,861260030902843,2017-05-24 06:45:07,25.708518,119.303216
119.303282,25.74546775,4.559043389228379,‘¡BBZ769,861260030902843,2017-05-24 06:42:01,25.745434,119.303256
119.29509873,25.77651531,24.38975675052573,‘¡BBZ769,861260030902843,2017-05-24 06:39:00,25.7763,119.295048
119.30519963,25.8098365,30.13475330679356,‘¡BBZ769,861260030902843,2017-05-24 06:36:01,25.809566,119.305168
119.30614348,25.83241033,5.001275254414874,‘¡BBZ769,861260030902843,2017-05-24 06:33:57,25.832384,119.306184
119.30615043,25.84000473,12.225510428235621,‘¡BBZ769,861260030902843,2017-05-24 06:33:12,25.8399,119.306112
119.32440141,25.85978042,38.74858788029922,‘¡BBZ769,861260030902843,2017-05-24 06:30:03,25.859566,119.324096
119.35398821,25.87517909,0.6884224666439788,‘¡BBZ769,861260030902843,2017-05-24 06:27:08,25.875184,119.353984
119.37927094,25.89858754,41.28075952432891,‘¡BBZ769,861260030902843,2017-05-24 06:24:05,25.898284,119.379032
